id,epoch,style_id,century,style,type_id,type,name,description,author
6807,30.10 - Siglos XVI y XVII. Barroco 17.10.20 - Escuela española. Religión,30.1,Siglos XVI y XVII,Barroco,17.10.20,Escuela española. Religión,San Pedro,Óleo sobre lienzo. 75 x 63 cm. Museo del Hermitage. San Petersburgo. Rusia.,José de Ribera
6808,30.10 - Siglos XVI y XVII. Barroco 17.10.20 - Escuela española. Religión,30.1,Siglos XVI y XVII,Barroco,17.10.20,Escuela española. Religión,Trinidad,1635-1636. Óleo sobre lienzo. 226 x 118 cm. Museo del Prado. Madrid. España.,José de Ribera
6809,30.10 - Siglos XVI y XVII. Barroco 17.10.20 - Escuela española. Religión,30.1,Siglos XVI y XVII,Barroco,17.10.20,Escuela española. Religión,San Onofre,Óleo sobre lienzo. 168 x 108 cm. Museo del Prado. Madrid. España.,Francisco Collantes
6810,30.10 - Siglos XVI y XVII. Barroco 17.10.20 - Escuela española. Religión,30.1,Siglos XVI y XVII,Barroco,17.10.20,Escuela española. Religión,Visión de Ezequiel: la resurrección de la carne,1630. Óleo sobre lienzo. 177 x 205 cm. Museo del Prado. Madrid. España.,Francisco Collantes
6811,30.10 - Siglos XVI y XVII. Barroco 17.10.20 - Escuela española. Religión,30.1,Siglos XVI y XVII,Barroco,17.10.20,Escuela española. Religión,Santo Domingo de Guzmán,Óleo sobre lienzo. 240 x 160 cm. Museo del Prado. Madrid. España.,Claudio Coello
6812,30.10 - Siglos XVI y XVII. Barroco 17.10.20 - Escuela española. Religión,30.1,Siglos XVI y XVII,Barroco,17.10.20,Escuela española. Religión,Santo Domingo,1691. Óleo sobre lienzo. 201 x 127 cm. Museo de Bellas Artes de Budapest. Budapest. Hungría.,Claudio Coello
6813,30.10 - Siglos XVI y XVII. Barroco 17.10.20 - Escuela española. Religión,30.1,Siglos XVI y XVII,Barroco,17.10.20,Escuela española. Religión,La Sagrada Familia,Óleo sobre lienzo. 248 x 169 cm. Museo de Bellas Artes de Budapest. Budapest. Hungría.,Claudio Coello
6815,30.10 - Siglos XVI y XVII. Barroco 17.10.20 - Escuela española. Religión,30.1,Siglos XVI y XVII,Barroco,17.10.20,Escuela española. Religión,Descent into Limbo,1640. Óleo sobre lienzo. Los Angeles County Museum of Art. Los Angeles. California. USA.,Alonso Cano
6816,30.10 - Siglos XVI y XVII. Barroco 17.10.20 - Escuela española. Religión,30.1,Siglos XVI y XVII,Barroco,17.10.20,Escuela española. Religión,Mary,1646-1650. Óleo sobre lienzo. 49 x 43 cm. Museo de Bellas Artes de Budapest. Budapest. Hungría.,Alonso Cano
6817,30.10 - Siglos XVI y XVII. Barroco 17.10.20 - Escuela española. Religión,30.1,Siglos XVI y XVII,Barroco,17.10.20,Escuela española. Religión,El milagro del pozo,1646-1648. Óleo sobre lienzo. 216 x 149 cm. Museo del Prado. Madrid. España.,Alonso Cano
6818,30.10 - Siglos XVI y XVII. Barroco 17.10.20 - Escuela española. Religión,30.1,Siglos XVI y XVII,Barroco,17.10.20,Escuela española. Religión,Noli me Tangere,"1640. Óleo sobre lienzo. 141,5 x 109,5 cm. Museo de Bellas Artes de Budapest. Budapest. Hungría.",Alonso Cano
6819,30.10 - Siglos XVI y XVII. Barroco 17.10.20 - Escuela española. Religión,30.1,Siglos XVI y XVII,Barroco,17.10.20,Escuela española. Religión,St. John the Evangelist on Pathmos,1646-1650. Óleo sobre lienzo. 218 x 153 cm. Museo de Bellas Artes de Budapest. Budapest. Hungría.,Alonso Cano
6834,30.10 - Siglos XVI y XVII. Barroco 17.10.50 - Escuela española. Bodegones y Flores,30.1,Siglos XVI y XVII,Barroco,17.10.50,Escuela española. Bodegones y Flores,Bodegón con frutas,1650. Óleo sobre lienzo. 29 1/2 x 56 1/4 inches. Museo Nacional d'Arte Antiga. Lisboa. Portugal.,Antonio de Pereda
6838,30.10 - Siglos XVI y XVII. Barroco 17.10.20 - Escuela española. Religión,30.1,Siglos XVI y XVII,Barroco,17.10.20,Escuela española. Religión,El Martirio de San Bartolomé,1614,José de Ribera
6839,30.10 - Siglos XVI y XVII. Barroco 17.10.10 - Escuela española. Retratos,30.1,Siglos XVI y XVII,Barroco,17.10.10,Escuela española. Retratos,El Tacto,1613-1616. Óleo sobre lienzo. 116 x 88 cm. Museo Norton Simon. Pasadena. California. USA.,José de Ribera
6840,30.10 - Siglos XVI y XVII. Barroco 17.10.20 - Escuela española. Religión,30.1,Siglos XVI y XVII,Barroco,17.10.20,Escuela española. Religión,Santos Pedro y Pablo,1616. Museo de Bellas Artes de Estrasburgo. Estrasburgo. Francia.,José de Ribera
6841,30.10 - Siglos XVI y XVII. Barroco 17.10.20 - Escuela española. Religión,30.1,Siglos XVI y XVII,Barroco,17.10.20,Escuela española. Religión,La Deposición de Cristo,1626. Lienzo. 127 x 182 cm. Museo del Louvre. París. Francia.,José de Ribera
6842,30.10 - Siglos XVI y XVII. Barroco 17.10.30 - Escuela española. Mitología y Alegorías,30.1,Siglos XVI y XVII,Barroco,17.10.30,Escuela española. Mitología y Alegorías,Sileno borracho,1626. Óleo sobre lienzo. 185 x 229 cm. Museo e Gallerie Nazionali di Capodimonte. Nápoles. Italia.,José de Ribera
6843,30.10 - Siglos XVI y XVII. Barroco 17.10.20 - Escuela española. Religión,30.1,Siglos XVI y XVII,Barroco,17.10.20,Escuela española. Religión,La Inmaculada Concepción,1635. Óleo sobre lienzo. 502 x 329 cm. Convento de las Agustinas Descalzas de Salamanca. Salamanca. España.,José de Ribera
6844,30.10 - Siglos XVI y XVII. Barroco 17.10.20 - Escuela española. Religión,30.1,Siglos XVI y XVII,Barroco,17.10.20,Escuela española. Religión,La Magdalena penitente,1637- 1640. Óleo sobre lienzo. 97 x 66 cm. Museo del Prado. Madrid. España.,José de Ribera
6845,30.10 - Siglos XVI y XVII. Barroco 17.10.20 - Escuela española. Religión,30.1,Siglos XVI y XVII,Barroco,17.10.20,Escuela española. Religión,Santa Inés,1641. Gemäldegalerie. Berlín. Alemania.,José de Ribera
6846,30.10 - Siglos XVI y XVII. Barroco 17.10.20 - Escuela española. Religión,30.1,Siglos XVI y XVII,Barroco,17.10.20,Escuela española. Religión,San Simeón con un niño,1647. Lienzo 121 x 99 cm. Colección particular. Madrid. España.,José de Ribera
6847,30.10 - Siglos XVI y XVII. Barroco 17.10.20 - Escuela española. Religión,30.1,Siglos XVI y XVII,Barroco,17.10.20,Escuela española. Religión,San Juan Bautista,"1624. Óleo sobre lienzo. 179,3 x 129,2 cm. North Carolina Museum of Art. USA.",José de Ribera
6849,30.10 - Siglos XVI y XVII. Barroco 17.10.10 - Escuela española. Retratos,30.1,Siglos XVI y XVII,Barroco,17.10.10,Escuela española. Retratos,San Mateo,1632. Óleo sobre lienzo. 50-1/2 x 38-1/2 in. Kimbell Art Museum. Texas. USA.,José de Ribera
6880,30.10 - Siglos XVI y XVII. Barroco 17.10.20 - Escuela española. Religión,30.1,Siglos XVI y XVII,Barroco,17.10.20,Escuela española. Religión,La bendición de Gil por el papa Gregorio IX,"1645-1646. Óleo sobre lienzo. 166,3 x 186 cm. Museo de Arte de Carolina del Norte. Carolina del Norte. USA.",Bartolomé Esteban Murillo
6881,30.10 - Siglos XVI y XVII. Barroco 17.10.10 - Escuela española. Retratos,30.1,Siglos XVI y XVII,Barroco,17.10.10,Escuela española. Retratos,Cuatro figuras,"1655-60. Óleo sobre lienzo. 109.9 x 143.5 cm. Kimbell Art Museum. Fort Worth, Texas. USA.",Bartolomé Esteban Murillo
6900,30.10 - Siglos XVI y XVII. Barroco 17.10.50 - Escuela española. Bodegones y Flores,30.1,Siglos XVI y XVII,Barroco,17.10.50,Escuela española. Bodegones y Flores,"Quince, Cabbage, Melon and Cucumber","Óleo sobre lienzo, 27 1/4 x 33 1/2 inches. San Diego Museum of Art.",Juan Sánchez Cotán
6901,30.10 - Siglos XVI y XVII. Barroco 17.10.20 - Escuela española. Religión,30.1,Siglos XVI y XVII,Barroco,17.10.20,Escuela española. Religión,San Buenaventura recibe el hábito de San Francisco,1628. Óleo sobre lienzo. 231 x 215 cm. Museo del Prado. Madrid. España.,Francisco de Herrera el Viejo
6902,30.10 - Siglos XVI y XVII. Barroco 17.10.20 - Escuela española. Religión,30.1,Siglos XVI y XVII,Barroco,17.10.20,Escuela española. Religión,Santa Catalina apareciéndose a los prisioneros,1629. Óleo sobre lienzo. Universidad Bob Jones. Greenville. Carolina del Sur. USA.,Francisco de Herrera el Viejo
6910,30.10 - Siglos XVI y XVII. Barroco 17.10.20 - Escuela española. Religión,30.1,Siglos XVI y XVII,Barroco,17.10.20,Escuela española. Religión,Cristo abrazando a San Bernardo,Óleo sobre lienzo. 158 x 113 cm. Museo del Prado. Madrid. España.,Francisco Ribalta
6911,30.10 - Siglos XVI y XVII. Barroco 17.10.20 - Escuela española. Religión,30.1,Siglos XVI y XVII,Barroco,17.10.20,Escuela española. Religión,Visión de San Francisco del ángel músico,Óleo sobre lienzo. 204 x 158 cm. Museo del Prado. Madrid. España.,Francisco Ribalta
6917,30.10 - Siglos XVI y XVII. Barroco 17.10.20 - Escuela española. Religión,30.1,Siglos XVI y XVII,Barroco,17.10.20,Escuela española. Religión,The Supper at Emmaus,1620. Óleo sobre lienzo. 81 x 101 cm. Museo de Bellas Artes de Budapest. Budapest. Hungría.,Pedro Orrente
6919,30.10 - Siglos XVI y XVII. Barroco 17.10.10 - Escuela española. Retratos,30.1,Siglos XVI y XVII,Barroco,17.10.10,Escuela española. Retratos,Carlos II rey de España,1650. Óleo sobre lienzo. 78 x 65 cm. Museo de Bellas Artes de San Francisco. San Francisco. California. USA.,Juan Carreño de Miranda
6920,30.10 - Siglos XVI y XVII. Barroco 17.10.10 - Escuela española. Retratos,30.1,Siglos XVI y XVII,Barroco,17.10.10,Escuela española. Retratos,Duque de Pastrana,Óleo sobre lienzo. 217 x 155 cm. Museo del Prado. Madrid. España.,Juan Carreño de Miranda
6922,30.10 - Siglos XVI y XVII. Barroco 17.10.10 - Escuela española. Retratos,30.1,Siglos XVI y XVII,Barroco,17.10.10,Escuela española. Retratos,"Eugenia Martinez Vallejo""la Monstrua""""",Óleo sobre lienzo. 165 x 107 cm. Museo del Prado. Madrid. España.,Juan Carreño de Miranda
6923,30.10 - Siglos XVI y XVII. Barroco 17.10.10 - Escuela española. Retratos,30.1,Siglos XVI y XVII,Barroco,17.10.10,Escuela española. Retratos,La Monstrua desnuda,Óleo sobre lienzo. 165 x 108 cm. Museo del Prado. Madrid. España.,Juan Carreño de Miranda
6924,30.10 - Siglos XVI y XVII. Barroco 17.10.10 - Escuela española. Retratos,30.1,Siglos XVI y XVII,Barroco,17.10.10,Escuela española. Retratos,La Reina Maríana de Austria,1669. Óleo sobre lienzo. 211 x 125 cm. Museo del Prado. Madrid. España.,Juan Carreño de Miranda
6925,30.10 - Siglos XVI y XVII. Barroco 17.10.20 - Escuela española. Religión,30.1,Siglos XVI y XVII,Barroco,17.10.20,Escuela española. Religión,Santiago el Mayor en la batalla de Clavijo,1660. Óleo sobre lienzo. 231 x 168 cm. Museo de Bellas Artes de Budapest. Budapest. Hungría.,Juan Carreño de Miranda
6926,30.10 - Siglos XVI y XVII. Barroco 17.10.20 - Escuela española. Religión,30.1,Siglos XVI y XVII,Barroco,17.10.20,Escuela española. Religión,El martirio de San Bartolomé,1666. Óleo sobre lienzo. Colección de Algur H. Meadows. Dallas. Texas. USA.,Juan Carreño de Miranda
6927,30.10 - Siglos XVI y XVII. Barroco 17.10.10 - Escuela española. Retratos,30.1,Siglos XVI y XVII,Barroco,17.10.10,Escuela española. Retratos,La familia del artista,1660-1665. Óleo sobre lienzo. Kunsthistorisches Museum. Viena. Austria.,Juan Bautista Martínez del Mazo
6928,30.10 - Siglos XVI y XVII. Barroco 17.10.10 - Escuela española. Retratos,30.1,Siglos XVI y XVII,Barroco,17.10.10,Escuela española. Retratos,Infante Don Baltazar Carlos,"1635. Oleo sobre lienzo. 144 x 109,3 cm. Museo de Bellas Artes de Budapest. Budapest. Hungría.",Juan Bautista Martínez del Mazo
6929,30.10 - Siglos XVI y XVII. Barroco 17.10.10 - Escuela española. Retratos,30.1,Siglos XVI y XVII,Barroco,17.10.10,Escuela española. Retratos,La Emperatriz Doña Margarita de Austria,1666. Oleo sobre lienzo. 209 x 147 cm. Museo del Prado. Madrid. España.,Juan Bautista Martínez del Mazo
6930,30.10 - Siglos XVI y XVII. Barroco 17.10.40 - Escuela española. Paisajes y Vistas,30.1,Siglos XVI y XVII,Barroco,17.10.40,Escuela española. Paisajes y Vistas,Vista de la ciudad de Zaragoza,1547. Óleo sobre lienzo. 181 x 331 cm. Museo del Prado. Madrid. España.,Juan Bautista Martínez del Mazo
6931,30.10 - Siglos XVI y XVII. Barroco 17.10.20 - Escuela española. Religión,30.1,Siglos XVI y XVII,Barroco,17.10.20,Escuela española. Religión,Assumption of Mary,Óleo sobre lienzo. 237 x 169 cm. Museo del Prado. Madrid. España.,Mateo Cerezo
6932,30.10 - Siglos XVI y XVII. Barroco 17.10.20 - Escuela española. Religión,30.1,Siglos XVI y XVII,Barroco,17.10.20,Escuela española. Religión,Los desposorios de Santa Catalina,1660. Óleo sobre lienzo. 207 x 163 cm. Museo del Prado. Madrid. España.,Mateo Cerezo
6934,30.10 - Siglos XVI y XVII. Barroco 17.10.20 - Escuela española. Religión,30.1,Siglos XVI y XVII,Barroco,17.10.20,Escuela española. Religión,El tránsito de la Magdalena,Óleo sobre lienzo. 205 x 163 cm. Museo del Prado. Madrid. España.,José Antolínez
6935,30.10 - Siglos XVI y XVII. Barroco 17.10.20 - Escuela española. Religión,30.1,Siglos XVI y XVII,Barroco,17.10.20,Escuela española. Religión,Holy Family,Óleo sobre lienzo. 40 x 60 cm. Museo de Bellas Artes de Budapest. Budapest. Hungría.,José Antolínez
6936,30.10 - Siglos XVI y XVII. Barroco 17.10.60 - Escuela española. Costumbres e Historia,30.1,Siglos XVI y XVII,Barroco,17.10.60,Escuela española. Costumbres e Historia,The Picture Seller,"Óleo sobre lienzo. 201,5 x 125,5 cm. Alte Pinakothek. Munich. Alemania.",José Antolínez
6937,30.10 - Siglos XVI y XVII. Barroco 17.10.20 - Escuela española. Religión,30.1,Siglos XVI y XVII,Barroco,17.10.20,Escuela española. Religión,St. Rose of Lima before the Madonna,"Óleo sobre lienzo. 206 x 158,5 cm. Museo de Bellas Artes de Budapest. Budapest. Hungría.",José Antolínez
6938,30.10 - Siglos XVI y XVII. Barroco 17.10.20 - Escuela española. Religión,30.1,Siglos XVI y XVII,Barroco,17.10.20,Escuela española. Religión,Asunto místico con el Niño Jesus y San Juanito,1635-1675. Oleo sobre lienzo. 56 x 83 cm. Madrid. España.,José Antolínez
6939,30.10 - Siglos XVI y XVII. Barroco 17.10.20 - Escuela española. Religión,30.1,Siglos XVI y XVII,Barroco,17.10.20,Escuela española. Religión,El triunfo de San Hermenegildo,1654. Óleo sobre lienzo. 328 x 229 cm. Museo del Prado. Madrid. España.,Francisco de Herrera el Mozo
7048,30.10 - Siglos XVI y XVII. Barroco 17.10.50 - Escuela española. Bodegones y Flores,30.1,Siglos XVI y XVII,Barroco,17.10.50,Escuela española. Bodegones y Flores,Bodegón con carne,1661. Óleo sobre lienzo.,Mateo Cerezo
7049,30.10 - Siglos XVI y XVII. Barroco 17.10.50 - Escuela española. Bodegones y Flores,30.1,Siglos XVI y XVII,Barroco,17.10.50,Escuela española. Bodegones y Flores,Bodegón con pescados,1661. Óleo sobre lienzo. 79 x 102 cm.,Mateo Cerezo
7108,30.10 - Siglos XVI y XVII. Barroco 17.10.20 - Escuela española. Religión,30.1,Siglos XVI y XVII,Barroco,17.10.20,Escuela española. Religión,Saint Michael Triumphing over Evil,"""",Claudio Coello
7109,30.10 - Siglos XVI y XVII. Barroco 17.10.20 - Escuela española. Religión,30.1,Siglos XVI y XVII,Barroco,17.10.20,Escuela española. Religión,Santa Catalina de Alejandría dominando al Emperador Majencio,1664-1665. Colección Meadows. Dallas. Texas. USA.,Claudio Coello
7110,30.10 - Siglos XVI y XVII. Barroco 17.10.20 - Escuela española. Religión,30.1,Siglos XVI y XVII,Barroco,17.10.20,Escuela española. Religión,Vision of St. Anthony of Padua,1663. Chrysler Museum. Norfolk.,Claudio Coello
7111,30.10 - Siglos XVI y XVII. Barroco 17.10.20 - Escuela española. Religión,30.1,Siglos XVI y XVII,Barroco,17.10.20,Escuela española. Religión,Santa Rosa de Lima,1684-1685. Lienzo. 240 x 160 cm. Museo del Prado. Madrid. España.,Claudio Coello
7112,30.10 - Siglos XVI y XVII. Barroco 17.10.20 - Escuela española. Religión,30.1,Siglos XVI y XVII,Barroco,17.10.20,Escuela española. Religión,Susana y los viejos,1664,Claudio Coello
7114,30.10 - Siglos XVI y XVII. Barroco 17.10.20 - Escuela española. Religión,30.1,Siglos XVI y XVII,Barroco,17.10.20,Escuela española. Religión,La Inmaculada Concepción,"1663. Óleo sobre lienzo. 206,5 x 173 cm. Museo de Bellas Artes de Budapest. Budapest. Hungría.",Juan Antonio de Frias y Escalante
7115,30.10 - Siglos XVI y XVII. Barroco 17.10.20 - Escuela española. Religión,30.1,Siglos XVI y XVII,Barroco,17.10.20,Escuela española. Religión,Cristo yacente,1663. Oleo sobre lienzo. 84 x 162 cm. Museo del Prado. Madrid. España.,Juan Antonio de Frias y Escalante
7116,30.10 - Siglos XVI y XVII. Barroco 17.10.20 - Escuela española. Religión,30.1,Siglos XVI y XVII,Barroco,17.10.20,Escuela española. Religión,An Angel Awakens the Prophet Elijah,1667. Óleo sobre lienzo. Gemäldegalerie. Berlín. Alemania.,Juan Antonio de Frias y Escalante
7119,30.10 - Siglos XVI y XVII. Barroco 17.10.50 - Escuela española. Bodegones y Flores,30.1,Siglos XVI y XVII,Barroco,17.10.50,Escuela española. Bodegones y Flores,Bodegón con uvas,Lienzo. 83 x 62 cm. Museo del Louvre. París. Francia.,Juan de Espinosa
7124,30.10 - Siglos XVI y XVII. Barroco 17.10.50 - Escuela española. Bodegones y Flores,30.1,Siglos XVI y XVII,Barroco,17.10.50,Escuela española. Bodegones y Flores,Florero y paisaje,1652. Óleo sobre lienzo. 58 x 73 cm. Museo del Prado. Madrid. España.,Juan de Arellano
7140,30.10 - Siglos XVI y XVII. Barroco 17.60.30 - Escuela Italiana. Mitología y Alegorías,30.1,Siglos XVI y XVII,Barroco,17.60.30,Escuela Italiana. Mitología y Alegorías,Alegoria del Toison de oro,1634-1705. Pintura mural. Escuela Española.,Luca Giordano
7141,30.10 - Siglos XVI y XVII. Barroco 17.60.30 - Escuela Italiana. Mitología y Alegorías,30.1,Siglos XVI y XVII,Barroco,17.60.30,Escuela Italiana. Mitología y Alegorías,Diana and Endymion,"1675-1680. Óleo sobre lienzo. 149,2 x 1,64 cm. The National Gallery of Art. Washington. USA.",Luca Giordano
7143,30.10 - Siglos XVI y XVII. Barroco 17.60.30 - Escuela Italiana. Mitología y Alegorías,30.1,Siglos XVI y XVII,Barroco,17.60.30,Escuela Italiana. Mitología y Alegorías,La fragua de Vulcano,"Óleo sobre lienzo traspasado a tabla. 192,5 x 151,5 cm. Museo del Hermitage. San Petersburgo. Rusia.",Luca Giordano
7145,30.10 - Siglos XVI y XVII. Barroco 17.60.20 - Escuela Italiana. Religión,30.1,Siglos XVI y XVII,Barroco,17.60.20,Escuela Italiana. Religión,The Dream of Solomon,1693. Óleo sobre lienzo. 245 x 361 cm. Museo del Prado. Madrid. España.,Luca Giordano
7146,30.10 - Siglos XVI y XVII. Barroco 17.60.20 - Escuela Italiana. Religión,30.1,Siglos XVI y XVII,Barroco,17.60.20,Escuela Italiana. Religión,The Fall of the Rebel Angels,1666. Óleo sobre lienzo. 419 x 283 cm. Kunsthistorisches Museum. Viena. Austria.,Luca Giordano
7147,30.10 - Siglos XVI y XVII. Barroco 17.60.30 - Escuela Italiana. Mitología y Alegorías,30.1,Siglos XVI y XVII,Barroco,17.60.30,Escuela Italiana. Mitología y Alegorías,"Venus, Cupid and Mars",Museo e Gallerie Nazionali di Capodimonte. Nápoles. Italia.,Luca Giordano
7148,30.10 - Siglos XVI y XVII. Barroco 17.60.20 - Escuela Italiana. Religión,30.1,Siglos XVI y XVII,Barroco,17.60.20,Escuela Italiana. Religión,The Good Samaritan,1685. Óleo sobre lienzo. Museo de Bellas Artes de Rouen. Rouen. Francia.,Luca Giordano
7150,30.10 - Siglos XVI y XVII. Barroco 17.60.20 - Escuela Italiana. Religión,30.1,Siglos XVI y XVII,Barroco,17.60.20,Escuela Italiana. Religión,The Entombment of Christ,1658-1662. Óleo sobre lienzo.,Luca Giordano
7151,30.10 - Siglos XVI y XVII. Barroco 17.60.60 - Escuela Italiana. Costumbres e Historia,30.1,Siglos XVI y XVII,Barroco,17.60.60,Escuela Italiana. Costumbres e Historia,The Death of Seneca,"Óleo sobre lienzo. 97 x 118,5 inches.",Luca Giordano
